timesteps,wall_s,reward_per_step,positive_rate,flag_rate,precision,recall,fpr
299008,1244.6,0.1103515625,0.162109375,0.14111328125,0.9826989619377162,0.8554216867469879,0.002913752913752914
301056,1253.0,0.10791015625,0.17236328125,0.14990234375,0.9674267100977199,0.8413597733711048,0.0058997050147492625
303104,1261.6,0.076171875,0.091796875,0.0966796875,0.9343434343434344,0.9840425531914894,0.006989247311827957
305152,1269.1,0.11376953125,0.19873046875,0.1748046875,0.946927374301676,0.8329238329238329,0.01157830591102986
307200,1277.1,0.18115234375,0.25048828125,0.224609375,0.9804347826086957,0.8791423001949318,0.005863192182410423
309248,1285.2,0.0703125,0.166015625,0.1279296875,0.9618320610687023,0.7411764705882353,0.00585480093676815
311296,1293.5,0.02587890625,0.06982421875,0.0556640625,0.9298245614035088,0.7412587412587412,0.004199475065616798
313344,1301.6,0.0927734375,0.1171875,0.10595703125,0.9953917050691244,0.9,0.0005530973451327434
315392,1310.0,0.1845703125,0.1953125,0.19970703125,0.9755501222493888,0.9975,0.006067961165048544
317440,1318.4,-0.001953125,0.0,0.0009765625,0.0,nan,0.0009765625
319488,1326.4,0.0390625,0.1025390625,0.07568359375,0.967741935483871,0.7142857142857143,0.002720348204570185
321536,1334.5,0.03076171875,0.14013671875,0.08642578125,0.9943502824858758,0.6132404181184669,0.0005678591709256105
323584,1342.6,0.0107421875,0.0693359375,0.044921875,0.9456521739130435,0.6126760563380281,0.0026232948583420775
325632,1350.9,-0.0390625,0.03515625,0.0107421875,0.4090909090909091,0.125,0.006578947368421052
327680,1359.3,0.267578125,0.275390625,0.27734375,0.9894366197183099,0.9964539007092199,0.004043126684636119
329728,1367.4,0.04638671875,0.10693359375,0.08056640625,0.9757575757575757,0.7351598173515982,0.002186987424822307
331776,1376.0,0.06591796875,0.09716796875,0.10693359375,0.8812785388127854,0.9698492462311558,0.014061654948620876
333824,1384.3,0.01025390625,0.10107421875,0.06640625,0.9191176470588235,0.6038647342995169,0.005975013579576317
