timesteps,wall_s,reward_per_step,positive_rate,flag_rate,precision,recall,fpr
317440,2554.7,0.01123046875,0.04443359375,0.02880859375,0.9830508474576272,0.6373626373626373,0.000510986203372509
319488,2575.8,-0.04052734375,0.04052734375,0.0,nan,0.0,0.0
321536,2598.7,0.0283203125,0.0380859375,0.03515625,0.9722222222222222,0.8974358974358975,0.0010152284263959391
323584,2621.2,-0.01318359375,0.13623046875,0.0634765625,0.9846153846153847,0.45878136200716846,0.0011305822498586771
325632,2644.2,-0.015625,0.26953125,0.1279296875,0.9961832061068703,0.47282608695652173,0.0006684491978609625
327680,2666.9,-0.0498046875,0.0498046875,0.0,nan,0.0,0.0
329728,2689.0,-0.013671875,0.076171875,0.033203125,0.9705882352941176,0.4230769230769231,0.0010570824524312897
331776,2712.1,0.015625,0.0322265625,0.02392578125,1.0,0.7424242424242424,0.0
333824,2733.4,0.013671875,0.0703125,0.0419921875,1.0,0.5972222222222222,0.0
335872,2756.3,-0.0224609375,0.1630859375,0.072265625,0.9864864864864865,0.437125748502994,0.0011668611435239206
337920,2777.5,0.021484375,0.1845703125,0.10693359375,0.9817351598173516,0.5687830687830688,0.0023952095808383233
339968,2800.4,0.0234375,0.15625,0.08984375,1.0,0.575,0.0
342016,2822.7,-0.00146484375,0.22802734375,0.119140625,0.9754098360655737,0.5096359743040685,0.003795066413662239
344064,2845.7,-0.01025390625,0.10009765625,0.0458984375,0.9893617021276596,0.45365853658536587,0.0005425935973955507
346112,2868.5,-0.0048828125,0.1240234375,0.0595703125,1.0,0.48031496062992124,0.0
348160,2890.6,0.03173828125,0.07568359375,0.056640625,0.9741379310344828,0.7290322580645161,0.001584786053882726
350208,2913.4,-0.017578125,0.1826171875,0.08447265625,0.9884393063583815,0.4572192513368984,0.0011947431302270011
352256,2934.8,-0.0048828125,0.18359375,0.09130859375,0.9893048128342246,0.4920212765957447,0.0011961722488038277
354304,2957.8,0.0146484375,0.185546875,0.10791015625,0.9638009049773756,0.5605263157894737,0.004796163069544364
356352,2979.8,-0.03076171875,0.03662109375,0.0048828125,0.8,0.10666666666666667,0.0010136847440446021
358400,3002.3,-0.0068359375,0.087890625,0.04150390625,0.9882352941176471,0.4666666666666667,0.0005353319057815846
360448,3024.9,0.0107421875,0.333984375,0.17724609375,0.9862258953168044,0.5233918128654971,0.0036656891495601175
362496,3047.5,-0.02001953125,0.27001953125,0.126953125,0.9923076923076923,0.4665461121157324,0.0013377926421404682
364544,3070.5,0.06396484375,0.15478515625,0.1103515625,0.995575221238938,0.7097791798107256,0.0005777007510109763
366592,3092.4,-0.00048828125,0.13037109375,0.06689453125,0.9854014598540146,0.5056179775280899,0.0011229646266142617
368640,3115.1,-0.01220703125,0.07177734375,0.03076171875,0.9841269841269841,0.4217687074829932,0.0005260389268805891
370688,3137.7,0.06298828125,0.09326171875,0.0810546875,0.9819277108433735,0.8534031413612565,0.0016155088852988692
372736,3160.5,0.0556640625,0.158203125,0.11376953125,0.9699570815450643,0.6975308641975309,0.004060324825986079
374784,3182.8,-0.01025390625,0.09326171875,0.04150390625,1.0,0.44502617801047123,0.0
376832,3205.5,0.0546875,0.2451171875,0.16357421875,0.9582089552238806,0.6394422310756972,0.009055627425614488
378880,3227.7,0.03515625,0.14453125,0.08984375,1.0,0.6216216216216216,0.0
380928,3239.5,0.05029296875,0.23388671875,0.15087890625,0.970873786407767,0.6263048016701461,0.0057361376673040155
382976,3256.0,-0.03955078125,0.09326171875,0.02783203125,0.9824561403508771,0.2931937172774869,0.0005385029617662897
385024,3271.4,-0.03955078125,0.06884765625,0.0146484375,1.0,0.2127659574468085,0.0
387072,3288.7,-0.00341796875,0.07568359375,0.0361328125,1.0,0.4774193548387097,0.0
389120,3298.0,-0.0390625,0.1416015625,0.05126953125,1.0,0.3620689655172414,0.0
391168,3304.8,0.0263671875,0.1513671875,0.08984375,0.9945652173913043,0.5903225806451613,0.0005753739930955121
393216,3311.2,-0.037109375,0.1650390625,0.06494140625,0.9924812030075187,0.3905325443786982,0.0005847953216374269
395264,3317.2,0.02783203125,0.08740234375,0.0595703125,0.9836065573770492,0.6703910614525139,0.001070090957731407
397312,3323.5,0.033203125,0.0634765625,0.06103515625,0.896,0.8615384615384616,0.006777893639207508
399360,3335.1,-0.080078125,0.02734375,0.076171875,0.3269230769230769,0.9107142857142857,0.05271084337349398
401408,3357.8,0.00830078125,0.19970703125,0.10498046875,0.9953488372093023,0.5232273838630807,0.0006101281269066504
